STNAME,year_start,year_end,variable,control,population,query,wt_var,url
WISCONSIN,2014,2015,ABODHER,NONE,"6,000",19,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2014-2015-RD02YR?column=ABODHER&filter=ABODHER%3D1%26STNAME%3DWISCONSIN&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
WYOMING,2014,2015,ABODHER,NONE,Suppressed,19,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2014-2015-RD02YR?column=ABODHER&filter=ABODHER%3D1%26STNAME%3DWYOMING&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ALABAMA,2015,2016,UDPYOPI,NONE,"49,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DALABAMA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ALASKA,2015,2016,UDPYOPI,NONE,"8,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DALASKA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ARIZONA,2015,2016,UDPYOPI,NONE,"71,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DARIZONA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ARKANSAS,2015,2016,UDPYOPI,NONE,"17,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DARKANSAS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
CALIFORNIA,2015,2016,UDPYOPI,NONE,"219,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCALIFORNIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
COLORADO,2015,2016,UDPYOPI,NONE,"47,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCOLORADO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
CONNECTICUT,2015,2016,UDPYOPI,NONE,"39,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCONNECTICUT&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
DELAWARE,2015,2016,UDPYOPI,NONE,"11,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DDELAWARE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
DISTRICT OFCOLUMBIA,2015,2016,UDPYOPI,NONE,"1,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DDISTRICT+OF+COLUMBIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
FLORIDA,2015,2016,UDPYOPI,NONE,"122,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DFLORIDA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
GEORGIA,2015,2016,UDPYOPI,NONE,"62,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DGEORGIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
HAWAII,2015,2016,UDPYOPI,NONE,"5,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DHAWAII&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
IDAHO,2015,2016,UDPYOPI,NONE,"13,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DIDAHO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ILLINOIS,2015,2016,UDPYOPI,NONE,"78,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DILLINOIS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
INDIANA,2015,2016,UDPYOPI,NONE,"52,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DINDIANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
IOWA,2015,2016,UDPYOPI,NONE,"12,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DIOWA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
KANSAS,2015,2016,UDPYOPI,NONE,"11,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DKANSAS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
KENTUCKY,2015,2016,UDPYOPI,NONE,"63,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DKENTUCKY&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
LOUISIANA,2015,2016,UDPYOPI,NONE,"42,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DLOUISIANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MAINE,2015,2016,UDPYOPI,NONE,"9,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMAINE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MARYLAND,2015,2016,UDPYOPI,NONE,"49,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMARYLAND&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MASSACHUSETTS,2015,2016,UDPYOPI,NONE,"56,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMASSACHUSETTS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MICHIGAN,2015,2016,UDPYOPI,NONE,"81,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMICHIGAN&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MINNESOTA,2015,2016,UDPYOPI,NONE,"28,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMINNESOTA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MISSISSIPPI,2015,2016,UDPYOPI,NONE,"26,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMISSISSIPPI&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MISSOURI,2015,2016,UDPYOPI,NONE,"53,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMISSOURI&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MONTANA,2015,2016,UDPYOPI,NONE,"7,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMONTANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEBRASKA,2015,2016,UDPYOPI,NONE,"7,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEBRASKA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEVADA,2015,2016,UDPYOPI,NONE,"22,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEVADA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW HAMPSHIRE,2015,2016,UDPYOPI,NONE,"18,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+HAMPSHIRE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW JERSEY,2015,2016,UDPYOPI,NONE,"66,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+JERSEY&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW MEXICO,2015,2016,UDPYOPI,NONE,"12,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+MEXICO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW YORK,2015,2016,UDPYOPI,NONE,"97,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+YORK&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NORTH CAROLINA,2015,2016,UDPYOPI,NONE,"75,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNORTH+CAROLINA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NORTH DAKOTA,2015,2016,UDPYOPI,NONE,"5,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNORTH+DAKOTA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
OHIO,2015,2016,UDPYOPI,NONE,"85,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DOHIO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
OKLAHOMA,2015,2016,UDPYOPI,NONE,"16,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DOKLAHOMA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
OREGON,2015,2016,UDPYOPI,NONE,"35,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DOREGON&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
PENNSYLVANIA,2015,2016,UDPYOPI,NONE,"90,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DPENNSYLVANIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
RHODE ISLAND,2015,2016,UDPYOPI,NONE,"10,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DRHODE+ISLAND&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
SOUTH CAROLINA,2015,2016,UDPYOPI,NONE,"44,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DSOUTH+CAROLINA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
SOUTH DAKOTA,2015,2016,UDPYOPI,NONE,"5,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DSOUTH+DAKOTA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
TENNESSEE,2015,2016,UDPYOPI,NONE,"60,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DTENNESSEE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
TEXAS,2015,2016,UDPYOPI,NONE,"152,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DTEXAS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
UTAH,2015,2016,UDPYOPI,NONE,"25,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DUTAH&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
VERMONT,2015,2016,UDPYOPI,NONE,"7,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DVERMONT&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
VIRGINIA,2015,2016,UDPYOPI,NONE,"50,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DVIRGINIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
WASHINGTON,2015,2016,UDPYOPI,NONE,"78,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DWASHINGTON&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
WEST VIRGINIA,2015,2016,UDPYOPI,NONE,"18,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DWEST+VIRGINIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
WISCONSIN,2015,2016,UDPYOPI,NONE,"39,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DWISCONSIN&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
WYOMING,2015,2016,UDPYOPI,NONE,"3,000",20,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2015-2016-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DWYOMING&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ALABAMA,2016,2017,UDPYOPI,NONE,"38,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DALABAMA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ALASKA,2016,2017,UDPYOPI,NONE,"6,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DALASKA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ARIZONA,2016,2017,UDPYOPI,NONE,"50,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DARIZONA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ARKANSAS,2016,2017,UDPYOPI,NONE,"22,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DARKANSAS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
CALIFORNIA,2016,2017,UDPYOPI,NONE,"165,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCALIFORNIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
COLORADO,2016,2017,UDPYOPI,NONE,"35,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCOLORADO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
CONNECTICUT,2016,2017,UDPYOPI,NONE,"28,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DCONNECTICUT&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
DELAWARE,2016,2017,UDPYOPI,NONE,"13,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DDELAWARE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
DISTRICT OFCOLUMBIA,2016,2017,UDPYOPI,NONE,"2,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DDISTRICT+OF+COLUMBIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
FLORIDA,2016,2017,UDPYOPI,NONE,"140,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DFLORIDA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
GEORGIA,2016,2017,UDPYOPI,NONE,"41,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DGEORGIA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
HAWAII,2016,2017,UDPYOPI,NONE,"5,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DHAWAII&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
IDAHO,2016,2017,UDPYOPI,NONE,"16,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DIDAHO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
ILLINOIS,2016,2017,UDPYOPI,NONE,"73,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DILLINOIS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
INDIANA,2016,2017,UDPYOPI,NONE,"56,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DINDIANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
IOWA,2016,2017,UDPYOPI,NONE,"17,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DIOWA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
KANSAS,2016,2017,UDPYOPI,NONE,"10,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DKANSAS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
KENTUCKY,2016,2017,UDPYOPI,NONE,"50,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DKENTUCKY&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
LOUISIANA,2016,2017,UDPYOPI,NONE,"25,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DLOUISIANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MAINE,2016,2017,UDPYOPI,NONE,"12,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMAINE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MARYLAND,2016,2017,UDPYOPI,NONE,"30,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMARYLAND&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MASSACHUSETTS,2016,2017,UDPYOPI,NONE,"67,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMASSACHUSETTS&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MICHIGAN,2016,2017,UDPYOPI,NONE,"81,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMICHIGAN&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MINNESOTA,2016,2017,UDPYOPI,NONE,"16,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMINNESOTA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MISSISSIPPI,2016,2017,UDPYOPI,NONE,"20,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMISSISSIPPI&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MISSOURI,2016,2017,UDPYOPI,NONE,"34,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMISSOURI&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
MONTANA,2016,2017,UDPYOPI,NONE,"8,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DMONTANA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEBRASKA,2016,2017,UDPYOPI,NONE,"9,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEBRASKA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEVADA,2016,2017,UDPYOPI,NONE,"34,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEVADA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW HAMPSHIRE,2016,2017,UDPYOPI,NONE,"14,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+HAMPSHIRE&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW JERSEY,2016,2017,UDPYOPI,NONE,"67,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+JERSEY&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW MEXICO,2016,2017,UDPYOPI,NONE,"12,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+MEXICO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NEW YORK,2016,2017,UDPYOPI,NONE,"103,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNEW+YORK&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NORTH CAROLINA,2016,2017,UDPYOPI,NONE,"76,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNORTH+CAROLINA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
NORTH DAKOTA,2016,2017,UDPYOPI,NONE,"3,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DNORTH+DAKOTA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
OHIO,2016,2017,UDPYOPI,NONE,"104,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DOHIO&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
OKLAHOMA,2016,2017,UDPYOPI,NONE,"26,000",21,DASWT_1,https://rdas.samhsa.gov/#/survey/NSDUH-2016-2017-RD02YR?column=UDPYOPI&filter=UDPYOPI%3D1%26STNAME%3DOKLAHOMA&results_received=FALSE&row=STNAME&run_chisq=FALSE&weight=DASWT_1
